pub_date,abstract,snippet,lead_paragraph,web_url,section_name,headline
2015-05-07 00:59:01+00:00,"The drug maker’s offer for Synageva has a huge 136 percent premium. Still, exchanging a chunk of high-priced paper for assets may be a savvy move.","The drug maker’s offer for Synageva has a huge 136 percent premium. Still, exchanging a chunk of high-priced paper for assets may be a savvy move.",Alexion Pharmaceuticals is putting its high-flying stock to good use. The drugmaker’s $8.4 billion offer for its rival Synageva BioPharma includes an astonishing 136 percent premium. The price is based on the rare disease specialist’s view that investors underestimate its target’s value. Exchanging a chunk of expensive paper for those assets may be a savvy move.,https://www.nytimes.com/2015/05/07/business/dealbook/alexion-puts-its-soaring-stock-price-to-good-use.html,Business Day,
2015-05-21 08:40:34+00:00,The French rental car company said in a statement that it hoped to raise about $528 million by listing shares on Euronext this year.,The French rental car company said in a statement that it hoped to raise about $528 million by listing shares on Euronext this year.,LONDON — The French rental car provider Europcar said on Thursday that it had filed for permission from French regulators for an initial public offering on Euronext in Paris.,https://www.nytimes.com/2015/05/22/business/dealbook/europcar-ipo-euronext-paris.html,Business Day,
2015-05-22 15:14:09+00:00,Yahoo’s spinoff plan for its Alibaba holdings creates a nasty tax risk for shareholders.,Yahoo’s spinoff plan for its Alibaba holdings creates a nasty tax risk for shareholders.,I bet Marissa Mayer wishes she had minored in corporate taxes.,https://www.nytimes.com/2015/05/23/business/dealbook/yahoos-tricky-plan-for-tax-free-spinoff-of-alibaba-stock.html,Business Day,
2015-06-04 11:58:26+00:00,"Fluctuations in Chinese stocks, concerns about the Greek debt crisis and a rout in European bonds contributed to shares’ fickle movements.","Fluctuations in Chinese stocks, concerns about the Greek debt crisis and a rout in European bonds contributed to shares’ fickle movements.",PARIS — Volatility weighed on global stock markets on Thursday as a roller coaster trading day in China added to the grinding uncertainty about the debt crisis in Greece. A rout in European bonds continued.,https://www.nytimes.com/2015/06/05/business/global-stock-market-activity.html,Business Day,
2015-06-04 18:30:12+00:00,Nedko Nedev tried to manipulate the stocks of Avon and Rocky Mountain Chocolate Factory by using the Edgar database to submit bogus takeover bids.,Nedko Nedev tried to manipulate the stocks of Avon and Rocky Mountain Chocolate Factory by using the Edgar database to submit bogus takeover bids.,"The Securities and Exchange Commission on Thursday charged a Bulgarian man with misusing an important federal database for filing securities documents to submit false takeover bids for two companies, Avon Products and Rocky Mountain Chocolate Factory.",https://www.nytimes.com/2015/06/05/business/dealbook/sec-charges-bulgarian-man-in-fake-takeover-offer-for-avon.html,Business Day,
2015-06-09 19:40:15+00:00,Shares of the online marketplace surge after Tiger Global disclosed that it had raised its stake in the company to 8.9 percent as of late May.,Shares of the online marketplace surge after Tiger Global disclosed that it had raised its stake in the company to 8.9 percent as of late May.,Shares of Etsy on Tuesday received a healthy boost from a newly disclosed investment by Tiger Global Management — but it was barely enough to bring the stock back to its initial public offering levels.,https://www.nytimes.com/2015/06/10/business/dealbook/etsy-shares-rise-on-back-of-tiger-global-stake.html,Business Day,
2015-06-09 22:04:54+00:00,"MSCI, which compiles the index, says it will work with regulators to assure that China’s markets are prepared for the move.","MSCI, which compiles the index, says it will work with regulators to assure that China’s markets are prepared for the move.","HONG KONG — Chinese stocks do not really need an extra boost. They have tripled in value over the last year to nearly $10 trillion — overtaking Japan, Hong Kong and Britain and coming in second only to the United States.",https://www.nytimes.com/2015/06/10/business/dealbook/global-index-may-add-chinese-stocks-fueling-investment.html,Business Day,
2015-06-11 14:34:02+00:00,The former chairwoman of the S.E.C. will become a nonexecutive director at a time when the exchange is expanding its business in the United States.,The former chairwoman of the S.E.C. will become a nonexecutive director at a time when the exchange is expanding its business in the United States.,"LONDON — The London Stock Exchange Group said on Thursday that Mary L. Schapiro, the former chairwoman of the Securities and Exchange Commission, would join its board as it continued to expand its business in the United States.",https://www.nytimes.com/2015/06/12/business/dealbook/mary-schapiro-to-join-london-stock-exchange-board.html,Business Day,
2015-06-14 23:13:35+00:00,"Highlights of this week will include the Paris air show, a Federal Reserve meeting, an initial public offering by Fitbit and an economic conference in St. Petersburg, Russia.","Highlights of this week will include the Paris air show, a Federal Reserve meeting, an initial public offering by Fitbit and an economic conference in St. Petersburg, Russia.","The titans of the global aerospace industry will gather on Monday at Le Bourget Airport for the biennial International Paris Air Show. The traditional joust for jet orders between Airbus and Boeing, the world’s biggest commercial plane makers, will dominate the weeklong event as millions of dollars’ worth of hardware soars above the chalets and convention halls.",https://www.nytimes.com/2015/06/15/business/a-federal-reserve-meeting-the-joust-for-jet-orders-and-fitbits-stock-market-debut.html,Business Day,
2015-06-15 08:51:44+00:00,The French car rental company said it hoped to price its shares between €11.50 and €15 and to begin unrestricted trading on June 26.,The French car rental company said it hoped to price its shares between €11.50 and €15 and to begin unrestricted trading on June 26.,"LONDON — Europcar, a French rental car company, said on Monday that it planned to sell 854.5 million euros, or about $963 million, in shares in an initial public offering in Paris this month.",https://www.nytimes.com/2015/06/16/business/dealbook/europcar-plans-to-sell-963-million-in-shares-in-paris-ipo.html,Business Day,
2015-06-19 10:20:36+00:00,"Before falling more than 10 percent this week, mainland stocks had risen to nearly $10 trillion in market value, up from $3 trillion a year ago.","Before falling more than 10 percent this week, mainland stocks had risen to nearly $10 trillion in market value, up from $3 trillion a year ago.","HONG KONG — Chinese stocks plunged on Friday, capping their worst week in years and prompting the perhaps inevitable question: Has the country’s tremendous stock market rally finally come to an end?",https://www.nytimes.com/2015/06/20/business/dealbook/chinese-stocks-fall-in-worst-week-in-years.html,Business Day,
2015-06-23 01:14:41+00:00,"Six years into a bull market run, with stocks smashing one record after another, the naysayers known as short-sellers have all but lost their voice.","Six years into a bull market run, with stocks smashing one record after another, the naysayers known as short-sellers have all but lost their voice.","For some, they are the scourge of Wall Street. Yet short-sellers — investors who stake bets against stocks — are often the first to sound the alarm on a market’s froth or a company’s fraud.",https://www.nytimes.com/2015/06/23/business/the-loneliness-of-the-short-seller.html,Business Day,
2015-06-23 22:29:17+00:00,The action comes after a year in which the company’s stock price has doubled.,The action comes after a year in which the company’s stock price has doubled.,"Netflix, the streaming video service, announced on Tuesday that its board had approved a seven-for-one stock split after a strong year in which its shares had doubled.",https://www.nytimes.com/2015/06/24/business/netflix-announces-a-7-for-1-stock-split.html,Business Day,
2015-06-24 02:34:08+00:00,A layover at a Phoenix airport gave the F.B.I. enough time to arrest Gregg R. Mulholland and charge him with overseeing the manipulation of penny stocks.,A layover at a Phoenix airport gave the F.B.I. enough time to arrest Gregg R. Mulholland and charge him with overseeing the manipulation of penny stocks.,A man suspected of being the mastermind of a $300 million penny-stock trading scheme is in federal custody because the international flight he was traveling on from Canada to Mexico made a brief stop in Phoenix.,https://www.nytimes.com/2015/06/24/business/dealbook/a-layover-ends-in-penny-stock-scheme-arrest.html,Business Day,
